0:33:41|73
0:34:41|15
0:35:41|82,6
1:54:11|68,2
1:55:10|48,5
1:57:50|70,6
1:58:50|13,4
2:14:34|50,5
2:15:34|83
2:16:34|34,3
2:17:34|6,7
2:18:34|35
2:19:34|56,8
2:20:34|2,9
2:21:34|2,7
2:22:34|16,9
2:23:34|19,2
2:24:34|77,9
2:25:34|77,8
2:26:34|97,8
2:27:34|61,2
2:28:34|14,6
2:29:34|7
2:30:34|26,5
2:31:34|94,9
2:32:34|5,2
2:33:34|49,7
2:34:34|3,7
2:35:34|52,4
2:36:34|61,4
2:37:34|35,2
2:38:34|58,2
2:39:34|73,3
2:40:34|23
2:41:34|26,4
2:42:34|70,8
2:43:34|20
2:44:34|5,5
2:45:34|24,7
2:46:34|33,2
15:40:41|98,1
15:41:41|67,8
15:53:41|12,1
15:54:41|64,5
15:55:41|13,3
15:56:59|48,1
