0:2:58|41,7
0:3:58|60,4
0:4:58|12,5
0:5:58|92,3
0:6:58|0,6
0:7:58|82,6
0:8:58|49,2
0:9:58|1,3
0:10:58|81,6
0:12:40|44
0:13:40|66
0:15:42|79,6
0:16:42|43,6
0:17:42|65
0:18:42|24,3
0:19:42|1,7
0:20:42|57,4
0:21:42|21,5
0:32:16|12,2
0:33:16|26,9
0:34:16|56,9
1:18:27|81,4
1:26:25|49,5
1:35:29|5,8
1:36:29|47,1
1:37:29|95,8
1:38:29|21
1:39:29|83,9
3:22:21|32,8
3:31:37|36,2
23:12:49|40
23:13:49|10
23:14:49|8,8
23:15:49|56,1
23:16:49|45,3
23:17:49|97,8
23:18:49|20,8
23:19:49|65,9
23:20:49|19
23:21:49|40,7
23:22:49|90
23:23:49|7,1
23:24:49|45,4
23:25:49|49,4
23:26:49|9,8
23:27:49|90,3
23:28:49|9,9
23:43:28|87,6
23:45:37|35,7
23:46:28|78,7
23:47:28|1,3
23:54:28|14,5
