0:2:28|25,4
0:3:28|50,2
0:4:28|74,9
0:5:28|14
0:6:28|26,4
0:7:28|20,1
0:8:28|4
0:9:28|98,3
0:10:28|79,9
0:11:28|40,7
0:12:10|99,5
0:13:10|63,8
0:14:10|9,7
0:15:12|63,9
0:16:12|0,9
0:17:12|87,7
0:18:12|83,4
0:19:12|11,6
0:20:12|42,2
0:21:12|82,3
0:22:12|14,1
0:31:46|57,7
0:32:46|99,1
0:33:46|98,1
0:40:26|31,6
0:55:1|32,6
0:55:48|18,8
0:57:37|12,1
1:17:58|69,7
1:25:55|79
1:27:30|14,4
1:34:59|19,1
1:35:59|90,1
1:36:59|78,8
1:37:59|85,6
1:38:59|44,4
1:54:32|75,5
2:15:17|41,6
3:21:51|78
3:22:51|63,3
3:31:7|85,6
3:32:26|65,8
23:12:19|32,6
23:13:19|16
23:14:19|68,8
23:15:19|92,3
23:16:19|66,7
23:17:19|1,8
23:18:19|12,3
23:19:19|35,6
23:20:19|42,5
23:21:19|78,9
23:22:19|26
23:23:19|47,6
23:24:19|20,4
23:25:19|8,1
23:26:19|36,3
23:27:19|72
23:28:19|98,2
23:29:19|99,4
23:42:59|61,6
23:45:58|35,8
23:46:58|75,1
23:47:58|78
23:53:58|31,8
23:54:58|16,9
