1:21:44|42,8
1:22:44|49,9
1:23:44|59,9
1:24:44|89,9
1:25:44|86,2
1:26:44|53,3
1:27:44|9,2
1:28:44|76,1
1:29:44|54,1
1:30:44|23,4
1:31:44|76,6
1:32:44|90,4
1:33:44|66,2
1:34:44|39,8
1:35:44|96,2
1:36:44|41,9
1:37:44|73,9
1:38:44|42,1
1:39:44|72,5
1:40:44|25,1
1:41:44|28,9
1:42:44|17,6
1:43:44|93,6
1:44:44|27,6
1:45:44|2,5
1:46:44|11,6
1:47:44|55,1
1:48:44|27
1:54:21|43,1
1:55:21|85,5
1:59:24|3,2
2:0:24|22,4
2:1:24|56,2
2:2:24|36,8
2:3:24|34,9
2:4:24|74,7
2:5:24|64,4
20:54:34|24,3
20:55:34|16,4
20:56:34|87,7
20:57:34|28,5
20:58:34|82,9
20:59:34|92,2
21:0:34|53,8
21:1:34|74,2
21:2:34|39,6
21:3:34|98,9
21:4:34|78,1
21:5:34|82,5
21:6:34|22,3
21:7:34|86
21:8:34|55,4
21:9:34|71,1
21:10:34|97,4
21:11:34|62,4
21:12:34|38,3
21:13:34|71,1
21:14:34|42,2
21:15:34|51,2
21:16:34|80,9
21:17:34|48,6
21:18:34|43,9
21:19:34|17,8
21:20:34|75,6
21:21:35|66,7
21:22:34|19,2
21:23:34|77,7
21:24:34|7,5
21:25:34|60,6
21:26:34|45,4
21:27:34|73,4
21:28:34|30,7
21:29:34|29,7
21:30:34|93,8
21:31:34|51,1
21:32:34|98,2
21:33:34|14
21:34:34|12,4
21:35:34|64,5
21:36:34|35
21:37:34|34,9
21:38:34|2,2
21:39:34|25,1
21:40:34|25,2
21:41:34|30,4
21:42:34|88,1
