1:21:59|69,6
1:22:59|79,1
1:23:59|79,7
1:24:59|26
1:25:59|2,1
1:26:59|17,4
1:27:59|96,1
1:28:59|42
1:29:59|12,6
1:30:59|13
1:31:59|81,6
1:32:59|5,8
1:33:59|49,3
1:34:59|6,4
1:35:59|39,4
1:36:59|5,3
1:37:59|78,4
1:38:59|88
1:39:59|85,5
1:40:59|66,8
1:41:59|66,8
1:42:59|19
1:43:59|1,9
1:44:59|79,8
1:45:59|4,4
1:46:59|35
1:47:59|44,4
1:48:59|70,7
1:54:36|21,4
1:55:36|70,7
1:59:39|19,6
2:0:39|31,3
2:1:39|18,5
2:2:39|27,9
2:3:39|33,6
2:4:39|62,6
2:5:39|45,6
20:54:49|36,7
20:55:49|90,6
20:56:49|6,7
20:57:49|1,9
20:58:49|99,7
20:59:49|17,1
21:0:49|6,5
21:1:49|62,7
21:2:49|43,8
21:3:49|57,4
21:4:49|8,7
21:5:49|59,1
21:6:49|68,8
21:7:49|61,8
21:8:49|72,7
21:9:49|96,6
21:10:49|73,1
21:11:49|77,5
21:12:49|71
21:13:49|81,6
21:14:49|26,2
21:15:49|46,5
21:16:49|35,5
21:17:49|84
21:18:49|54,1
21:19:49|5,4
21:20:49|22,3
21:21:49|29,5
21:22:49|57,5
21:23:49|10,5
21:24:49|64,2
21:25:49|96,5
21:26:49|94,6
21:27:49|17,5
21:28:49|96,6
21:29:49|0,5
21:30:49|5,4
21:31:49|41,4
21:32:49|13,2
21:33:49|54,6
21:34:49|69,7
21:35:49|53,9
21:36:49|73,2
21:37:49|94,2
21:38:49|78,3
21:39:49|4,6
21:40:49|85,3
21:41:49|28,1
21:42:49|43,1
